CustomerID,ReferrerID,PointsBalance,ExpiryDate,TelegramUserID,VerificationCode,Admin ผู้สร้าง,ReferralCount,ActiveCampaign
OT153,,0,13/11/2025,,6420,N,,
OT2484,,0,20/11/2025,7105613496,,Kethie246,,
OT2485,,0,20/11/2025,1414716362,,P,,
OT2482,OT98,0,13/11/2025,,7087,T,,
OT226,OT808,0,13/11/2025,,3177,Kethie246,,
OT2486,,0,13/11/2025,,2210,JK,,
OT2487,,0,13/11/2025,,8860,Kethie246,,
OT2488,,0,14/11/2025,,9474,Kethie246,,
OT2489,,0,21/11/2025,8319220057,,Kethie246,,
OT2490,,0,14/11/2025,,7305,Kethie246,,
OT2491,,0,14/11/2025,,6585,KR,,
OT2492,,0,14/11/2025,,7179,แอดกิ๊ก,,
OT2493,,0,14/11/2025,,7085,KR,,
OT2494,,0,21/11/2025,6234708788,,แอดกิ๊ก,,
OT597,,0,21/11/2025,5831710272,,แอดกิ๊ก,,
OT2495,,0,21/11/2025,5660045028,,แอดกิ๊ก,,
OT764,,0,21/11/2025,8342595972,,P,,
OT303,,0,14/11/2025,,8055,AA,,
OT2496,,0,14/11/2025,,5886,KR,,
OT2497,,0,21/11/2025,6228273376,,JK,,
OT2498,,0,25/11/2025,,9812,JK,1,Nov 2025 Campaign
OT2500,,0,14/11/2025,,2341,JK,,
OT2499,,0,14/11/2025,,8119,N,,
OT701,,0,21/11/2025,8341491184,,T,,
OT150,,0,21/11/2025,6052228769,,N,,
OT311,,0,28/11/2025,6863054560,,P,1,Nov 2025 Campaign
OT22,,0,21/11/2025,1594219775,,แอดกิ๊ก,,
OT2501,,0,14/11/2025,,8885,g.,,
OT2502,,100,28/11/2025,,8308,KR,1,Nov 2025 Campaign
OT869,,0,14/11/2025,,7747,KR,,
OT2503,,0,14/11/2025,,5687,KR,,
OT375,,0,14/11/2025,,9306,KR,,
OT2504,,0,14/11/2025,,8346,แอดกิ๊ก,,
OT2505,,0,14/11/2025,,5124,KR,,
OT2506,OT60,0,14/11/2025,,8260,g.,,
OT2507,,0,21/11/2025,7906419183,,แอดกิ๊ก,,
OT2508,,0,14/11/2025,,4471,T,,
OT2509,,0,21/11/2025,7985401213,,JK,,
OT2510,,0,21/11/2025,6327743885,,KR,,
OT2512,,0,14/11/2025,,8872,g.,,
OT2511,,0,14/11/2025,,1881,T,,
OT2513,,0,21/11/2025,8350771216,,แอดกิ๊ก,,
OT1055,,0,14/11/2025,,1719,g.,,
OT2404,,0,14/11/2025,,6483,N,,
OT2514,,0,14/11/2025,,5307,แอดกิ๊ก,,
OT2515,,0,21/11/2025,1460429984,,N,,
OT2516,,0,14/11/2025,,4433,g.,,
OT2517,,0,21/11/2025,8351795465,,P,,
OT2518,,0,21/11/2025,7445027654,,AA,,
OT2519,,0,14/11/2025,,5683,N,,
OT2520,,0,14/11/2025,,9009,N,,
OT857,,0,14/11/2025,,1195,N,,
OT2521,OT1979,0,14/11/2025,,5499,KR,,
OT2522,,0,14/11/2025,,2947,JK,,
OT2523,,0,14/11/2025,,4512,P,,
OT2524,,0,14/11/2025,,7758,N,,
OT2525,,0,14/11/2025,,5312,N,,
OT2526,,0,14/11/2025,,9499,g.,,
OT2527,,0,14/11/2025,,8784,P,,
OT2528,,0,21/11/2025,7757355560,,N,,
OT2529,,0,14/11/2025,,9915,Kethie246,,
OT2530,,150,05/12/2025,6626685591,,Kethie246,,
OT2531,,0,21/11/2025,7648889680,,Kethie246,,
OT2532,,0,15/11/2025,,2114,Kethie246,,
OT2533,OT1645,0,22/11/2025,,2517,Kethie246,1,Nov 2025 Campaign
OT2534,,0,22/11/2025,5801054251,,แอดกิ๊ก,,
OT2535,,0,15/11/2025,,7652,แอดกิ๊ก,,
OT2536,,0,22/11/2025,6263570521,,แอดกิ๊ก,,
OT2537,,0,22/11/2025,6710448704,,AA,,
OT2538,,0,15/11/2025,,2987,AA,,
OT2539,,0,22/11/2025,5970031610,,AA,,
OT2540,,0,22/11/2025,8277570581,,AA,,
OT2541,,0,15/11/2025,,4395,N,,
OT638,,0,22/11/2025,1396902506,,แอดกิ๊ก,,
OT2542,OT2463,0,15/11/2025,,9818,N,,
OT539,,0,15/11/2025,,1069,JK,,
OT2543,OT1363,0,15/11/2025,,4588,N,,
OT974,,0,22/11/2025,7315294115,,แอดกิ๊ก,,
OT183,,0,15/11/2025,,1971,N,,
OT2544,,0,22/11/2025,8222644588,,KR,,
OT495,,0,22/11/2025,8408891261,,P,,
OT718,,0,22/11/2025,8403285539,,N,,
OT2545,,0,15/11/2025,,6988,AA,,
OT2546,OT2502,0,22/11/2025,8283838666,,KR,,
OT2547,,0,06/12/2025,6482555019,,N,2,Nov 2025 Campaign
OT2548,,0,15/11/2025,,3288,AA,,
OT2549,,0,15/11/2025,,6583,N,,
OT2550,,0,15/11/2025,,9315,JK,,
OT672,,0,15/11/2025,,2419,แอดกิ๊ก,,
OT2551,,0,15/11/2025,,8770,AA,,
OT2552,,100,29/11/2025,5297184666,,N,,
OT2553,,0,15/11/2025,,5483,g.,,
OT2554,,0,15/11/2025,,6181,g.,,
OT2555,,0,15/11/2025,,7270,JK,,
OT2556,,0,22/11/2025,1314726925,,T,,
OT2557,,0,22/11/2025,8398842128,,AA,,
OT2558,,0,15/11/2025,,3610,N,,
OT2559,,150,29/11/2025,6678876235,,N,1,Nov 2025 Campaign
OT2560,,0,22/11/2025,7366174030,,Kethie246,,
OT2562,,0,22/11/2025,6045044850,,Kethie246,,
OT2561,OT200,0,23/11/2025,8173966252,,Kethie246,,
OT2563,,0,16/11/2025,,6577,Kethie246,,
OT2564,,0,16/11/2025,,7382,Kethie246,,
OT2565,,100,03/12/2025,5979702655,,Kethie246,1,Nov 2025 Campaign
OT2566,,0,16/11/2025,,5097,Kethie246,,
OT2567,,0,16/11/2025,,6837,Kethie246,,
OT795,,0,16/11/2025,,4149,Kethie246,,
OT2568,,0,16/11/2025,,5013,Kethie246,,
OT2570,OT1842,0,16/11/2025,,7944,KR,,
OT2571,,0,16/11/2025,,5169,T,,
OT2572,,0,16/11/2025,,1955,JK,,
OT2573,,0,16/11/2025,,3431,N,,
OT2575,,0,16/11/2025,,9326,JK,,
OT2574,,0,16/11/2025,,5859,แอดกิ๊ก,,
OT2576,,0,23/11/2025,8311488267,,P,,
OT2578,,0,16/11/2025,,4440,แอดกิ๊ก,,
OT2577,,0,16/11/2025,,4424,P,,
OT2579,,0,16/11/2025,,8947,แอดกิ๊ก,,
OT2580,OT1474,0,23/11/2025,6510196541,,g.,,
OT522,,0,23/11/2025,5039042894,,g.,,
OT2581,,0,23/11/2025,6396669864,,g.,,
OT2582,,0,16/11/2025,,8733,แอดกิ๊ก,,
OT2582,,0,23/11/2025,7813047095,,แอดกิ๊ก,,
OT2583,,150,30/11/2025,8245126622,,JK,1,Nov 2025 Campaign
OT2584,,0,23/11/2025,8336577270,,KR,,
OT2585,OT1534,0,16/11/2025,,2313,P,,
OT2586,,0,16/11/2025,,8914,N,,
OT527,,0,16/11/2025,,2096,g.,,
OT2587,,0,16/11/2025,,3883,KR,,
OT2588,,0,23/11/2025,6991007937,,แอดกิ๊ก,,
OT2589,,0,16/11/2025,,1561,JK,,
OT189,,0,16/11/2025,,2332,g.,,
OT2590,,0,23/11/2025,1447174351,,N,,
OT2591,,0,23/11/2025,,8709,T,1,Nov 2025 Campaign
OT2592,,0,16/11/2025,,8234,P,,
OT2593,,0,16/11/2025,,3634,แอดกิ๊ก,,
OT2594,,0,23/11/2025,7474180598,,AA,,
OT2595,,0,23/11/2025,7678911517,,KR,,
OT2596,,0,16/11/2025,,9250,T,,
OT2597,,0,16/11/2025,,8810,g.,,
OT2598,,0,16/11/2025,,7608,Kethie246,,
OT2599,,0,17/11/2025,,4502,Kethie246,,
OT2600,,0,17/11/2025,,4315,Kethie246,,
OT2601,,0,17/11/2025,,4905,Kethie246,,
OT2602,,0,24/11/2025,7157131685,,Kethie246,,
OT2603,,0,17/11/2025,,7408,KR,,
OT247,,0,24/11/2025,7757928206,,แอดกิ๊ก,,
OT968,,0,24/11/2025,5141000251,,แอดกิ๊ก,,
OT2604,,0,17/11/2025,,6733,T,,
OT2605,,0,24/11/2025,7286561601,,AA,,
OT2606,,0,17/11/2025,,9406,JK,,
OT722,,0,17/11/2025,,4896,AA,,
OT2607,,0,24/11/2025,,4750,g.,,
OT2608,,0,17/11/2025,,1072,แอดกิ๊ก,,
OT2609,,0,24/11/2025,,3619,AA,,
OT2668,OT2463,0,19/11/2025,,1222,g.,,
OT2671,,0,19/11/2025,,6491,g.,,
OT2704,,0,26/11/2025,8272015572,,g.,,
OT2610,,0,19/11/2025,,1593,N,,
OT2618,,0,26/11/2025,5387579751,,N,,
OT2644,,0,19/11/2025,,8656,N,,
OT2687,OT2323,0,19/11/2025,,2034,g.,,
OT2647,,0,19/11/2025,,8702,N,,
OT2666,,0,19/11/2025,,3279,N,,
OT2650,OT1828,0,19/11/2025,,8832,g.,,
OT2626,,0,19/11/2025,,7078,Kethie246,,
OT2669,,0,19/11/2025,,1853,N,,
OT2611,,0,19/11/2025,,3527,g.,,
OT2627,,0,19/11/2025,,6383,Kethie246,,
OT177,,0,19/11/2025,,5503,g.,,
OT2673,,0,19/11/2025,,9168,N,,
OT2640,,0,19/11/2025,,6452,g.,,
OT2642,,0,19/11/2025,,6060,g.,,
OT2674,,0,26/11/2025,,6338,N,1,Nov 2025 Campaign
OT2643,,0,19/11/2025,,3088,g.,,
OT2645,,0,19/11/2025,,5453,g.,,
OT2678,,0,26/11/2025,5801785179,,N,,
OT2649,,200,03/12/2025,,7008,g.,2,Nov 2025 Campaign
OT2629,,0,19/11/2025,,7541,Kethie246,,
OT2651,,0,26/11/2025,8376550095,,g.,,
OT2683,,0,19/11/2025,,8003,N,,
OT2653,,0,19/11/2025,,5109,g.,,
OT2692,,0,19/11/2025,,3495,g.,,
OT2630,,0,19/11/2025,,8335,Kethie246,,
OT2693,,0,19/11/2025,,5459,N,,
OT105,,0,26/11/2025,1478701791,,g.,,
OT2631,,0,26/11/2025,8367770779,,Kethie246,,
OT2706,,0,20/11/2025,,4982,Kethie246,,
OT2707,,50,27/11/2025,1358410692,,Kethie246,,
OT2708,,0,27/11/2025,5811329859,,Kethie246,,
OT2709,,0,20/11/2025,,6676,Kethie246,,
OT2710,,0,20/11/2025,,3115,Kethie246,,
OT2711,,0,20/11/2025,,4727,Kethie246,,
OT1014,,0,20/11/2025,,2126,Kethie246,,
OT2657,,0,20/11/2025,,2385,Kethie246,,
OT2703,,100,27/11/2025,,7736,Kethie246,1,Nov 2025 Campaign
OT2705,,50,27/11/2025,8219195640,,Kethie246,,
OT2712,,0,20/11/2025,,7932,Kethie246,,
OT2713,,50,27/11/2025,1137847279,,Kethie246,,
OT2614,,0,27/11/2025,7043639244,,AA,,
OT2616,,0,20/11/2025,,7794,AA,,
OT2624,,0,20/11/2025,,1788,AA,,
OT660,,50,27/11/2025,5936973615,,AA,,
OT2702,,0,27/11/2025,8149072196,,AA,,
OT2701,,100,04/12/2025,8025278328,,AA,,
OT2700,,0,20/11/2025,,2039,AA,,
OT2612,,50,27/11/2025,8394930206,,KR,,
OT207,,0,20/11/2025,,3805,แอดกิ๊ก,,
OT2613,,0,20/11/2025,,6208,KR,,
OT2621,,0,20/11/2025,,1291,KR,,
OT796,,0,20/11/2025,,1358,แอดกิ๊ก,,
OT2617,,0,20/11/2025,,6732,แอดกิ๊ก,,
OT2620,,0,20/11/2025,,2129,แอดกิ๊ก,,
OT2622,OT1893,50,27/11/2025,5363829564,,แอดกิ๊ก,,
OT2623,,50,27/11/2025,7755517346,,แอดกิ๊ก,,
OT2632,,50,27/11/2025,,5336,แอดกิ๊ก,,
OT2636,,50,27/11/2025,6536409902,,KR,,
OT2659,,50,27/11/2025,1720774118,,KR,,
OT2660,,0,20/11/2025,,9812,KR,,
OT2633,,0,20/11/2025,,6135,แอดกิ๊ก,,
OT2634,,0,27/11/2025,8391274966,,แอดกิ๊ก,,
OT2661,,0,20/11/2025,,2161,KR,,
OT2635,,50,27/11/2025,8316532005,,แอดกิ๊ก,,
OT2662,,0,20/11/2025,,2591,KR,,
OT595,,0,20/11/2025,,6802,แอดกิ๊ก,,
OT2639,,0,20/11/2025,,7596,แอดกิ๊ก,,
OT2675,,50,27/11/2025,,9738,KR,,
OT2685,,0,27/11/2025,7987688564,,KR,,
OT2695,,0,27/11/2025,1236856867,,KR,,
OT2663,,50,27/11/2025,8259416693,,แอดกิ๊ก,,
OT2664,,0,20/11/2025,,8222,แอดกิ๊ก,,
OT2665,,50,27/11/2025,1982643342,,แอดกิ๊ก,,
OT2679,,0,20/11/2025,,9228,แอดกิ๊ก,,
OT982,,0,20/11/2025,,1529,แอดกิ๊ก,,
OT2684,,0,20/11/2025,,8298,แอดกิ๊ก,,
OT2686,,0,20/11/2025,,3297,แอดกิ๊ก,,
OT2690,,50,27/11/2025,8201843354,,แอดกิ๊ก,,
OT2694,,0,20/11/2025,,7176,แอดกิ๊ก,,
OT2714,,0,20/11/2025,,5104,KR,,
OT2715,OT2423,0,20/11/2025,,4046,KR,,
OT2716,,0,20/11/2025,,4960,KR,,
OT2699,,0,20/11/2025,,8186,AA,,
OT2697,,0,20/11/2025,,3071,AA,,
OT2628,,100,03/12/2025,,6456,AA,1,Nov 2025 Campaign
OT299,,0,20/11/2025,,4971,แอดกิ๊ก,,
OT908,,0,20/11/2025,,4236,AA,,
OT930,,50,27/11/2025,8455352535,,AA,,
OT2717,,50,27/11/2025,8411570201,,แอดกิ๊ก,,
OT627,,0,20/11/2025,,8569,AA,,
OT2718,OT2423,0,20/11/2025,,5573,KR,,
OT2655,,0,27/11/2025,484502567,,AA,,
OT2652,,0,20/11/2025,,5929,AA,,
OT2646,,0,20/11/2025,,8848,AA,,
OT2641,,0,20/11/2025,,8466,AA,,
OT448,,0,20/11/2025,,4464,AA,,
OT2638,,0,20/11/2025,,2055,P,,
OT2670,,0,20/11/2025,,9646,P,,
OT674,,50,27/11/2025,5382275053,,KR,,
OT2696,,0,20/11/2025,,6313,P,,
OT2720,,100,27/11/2025,,8676,g.,1,Nov 2025 Campaign
OT2719,,0,20/11/2025,,2396,KR,,
OT2721,,150,04/12/2025,7730337442,,T,1,Nov 2025 Campaign
OT2722,,0,27/11/2025,8429457992,,AA,,
OT2723,,150,04/12/2025,8352180666,,AA,1,Nov 2025 Campaign
OT2725,,0,20/11/2025,,6654,g.,,
OT2724,,0,20/11/2025,,6610,N,,
OT2726,,0,20/11/2025,,4384,P,,
OT2727,,0,20/11/2025,,9509,T,,
OT2728,,0,20/11/2025,,8329,g.,,
OT2729,,0,20/11/2025,,8068,g.,,
OT454,,0,20/11/2025,,5019,KR,,
OT2730,,0,20/11/2025,,1543,แอดกิ๊ก,,
OT2731,,100,04/12/2025,5780512374,,N,,
OT2732,,50,27/11/2025,8393891450,,แอดกิ๊ก,,
OT2733,,0,20/11/2025,,3211,KR,,
OT97,,0,20/11/2025,,5267,T,,
OT684,,0,20/11/2025,,5293,T,,
OT2615,,0,20/11/2025,,3913,T,,
OT2734,,0,20/11/2025,,4546,T,,
OT2619,,0,20/11/2025,,8431,T,,
OT529,,0,27/11/2025,1951050434,,T,,
OT2637,,50,27/11/2025,8111920835,,T,,
OT614,,50,27/11/2025,8117621476,,T,,
OT2648,,0,20/11/2025,,7164,T,,
OT2735,,50,27/11/2025,8231779948,,g.,,
OT2736,,0,27/11/2025,6341806147,,JK,,
OT2737,,50,27/11/2025,7523772342,,แอดกิ๊ก,,
OT2738,,0,20/11/2025,,1729,N,,
OT2739,,0,20/11/2025,,8022,P,,
OT2740,,50,27/11/2025,8326201683,,P,,
OT2741,,50,27/11/2025,8311263618,,N,,
OT2742,,50,27/11/2025,6253317287,,AA,,
OT2743,,50,27/11/2025,8115781469,,N,,
OT2744,,0,20/11/2025,,5215,แอดกิ๊ก,,
OT2745,,0,27/11/2025,8488859696,,g.,,
OT2746,,50,27/11/2025,6767865889,,KR,,
OT2747,,50,27/11/2025,7847953946,,KR,,
OT2748,,0,20/11/2025,,4833,แอดกิ๊ก,,
OT2749,,0,20/11/2025,,8399,g.,,
OT2750,,0,20/11/2025,,9129,g.,,
OT2751,,150,04/12/2025,8211046698,,N,1,Nov 2025 Campaign
OT545,,0,20/11/2025,,4196,Kethie246,,
OT2752,,0,21/11/2025,,9902,Kethie246,,
OT2753,,0,21/11/2025,,4957,แอดกิ๊ก,,
OT2754,OT2675,50,28/11/2025,6990501506,,KR,,
OT2755,,0,28/11/2025,8367167642,,KR,,
OT2756,,50,28/11/2025,8335251010,,แอดกิ๊ก,,
OT2757,,0,21/11/2025,,5639,แอดกิ๊ก,,
OT2758,,0,28/11/2025,8220734889,,แอดกิ๊ก,,
OT2759,,50,28/11/2025,6031438425,,แอดกิ๊ก,,
OT2760,,50,28/11/2025,7928292123,,P,,
OT2761,,0,28/11/2025,7904141965,,P,,
OT572,,0,21/11/2025,,7203,g.,,
OT2762,,50,28/11/2025,8486524710,,AA,,
OT2763,,50,28/11/2025,8239556730,,AA,,
OT1026,,0,21/11/2025,,3214,N,,
OT2764,,50,28/11/2025,6611702022,,N,,
OT2765,,0,21/11/2025,,6442,P,,
OT2766,,50,28/11/2025,5317457469,,แอดกิ๊ก,,
OT2767,,0,21/11/2025,,4220,AA,,
OT1338,,0,21/11/2025,,9796,KR,,
OT2768,OT2530,0,21/11/2025,,8849,g.,,
OT758,,50,28/11/2025,5493380250,,AA,,
OT2769,,0,21/11/2025,,4808,N,,
OT2770,,50,28/11/2025,5361863535,,P,,
OT2771,,50,28/11/2025,7087525340,,แอดกิ๊ก,,
OT2772,,0,21/11/2025,,3478,แอดกิ๊ก,,
OT2773,,0,21/11/2025,,4160,KR,,
OT2774,,50,28/11/2025,8169606333,,KR,,
OT2775,,50,28/11/2025,7371875162,,แอดกิ๊ก,,
OT2776,,0,21/11/2025,,2102,g.,,
OT2777,,0,21/11/2025,,3060,P,,
OT2778,,0,21/11/2025,,1187,P,,
OT2779,,50,28/11/2025,8221706101,,Kethie246,,
OT2780,,0,21/11/2025,,2856,Kethie246,,
OT2781,,0,21/11/2025,,1544,Kethie246,,
OT1036,,0,22/11/2025,,7791,Kethie246,,
OT2782,,0,22/11/2025,,5662,Kethie246,,
OT2783,,50,29/11/2025,8446762535,,แอดกิ๊ก,,
OT2784,,50,29/11/2025,1718280324,,KR,,
OT2785,,50,29/11/2025,1249764395,,AA,,
OT2786,,0,22/11/2025,,8530,T,,
OT2787,OT812,0,22/11/2025,,9635,N,,
OT2788,,0,22/11/2025,,6547,P,,
OT2789,,50,29/11/2025,7919561537,,JK,,
OT2790,,0,29/11/2025,7193565834,,N,,
OT2791,,0,22/11/2025,,4274,T,,
OT2792,,0,29/11/2025,8403028796,,JK,,
OT2793,,0,22/11/2025,,3708,แอดกิ๊ก,,
OT2794,,50,29/11/2025,6154684906,,KR,,
OT2795,,100,02/12/2025,,9188,N,1,Nov 2025 Campaign
OT2796,OT60,0,22/11/2025,,2884,P,,
OT2798,,0,22/11/2025,,6845,P,,
OT2797,,0,22/11/2025,,5384,KR,,
OT2799,,0,22/11/2025,,7468,N,,
OT2800,,0,22/11/2025,,8224,KR,,
OT2801,,50,29/11/2025,8231492984,,แอดกิ๊ก,,
OT664,,0,22/11/2025,,6632,JK,,
OT2802,,0,22/11/2025,,1681,AA,,
OT2654,,0,22/11/2025,,5745,T,,
OT2667,,0,22/11/2025,,1406,T,,
OT2677,,150,06/12/2025,7806588568,,T,1,Nov 2025 Campaign
OT2680,,0,22/11/2025,,2343,T,,
OT2681,,0,22/11/2025,,7322,T,,
OT2691,,0,22/11/2025,,7992,T,,
OT2698,,0,22/11/2025,,6597,T,,
OT2672,,0,22/11/2025,,9342,T,,
OT2676,,0,29/11/2025,7928635022,,T,,
OT2682,,0,22/11/2025,,4270,T,,
OT2689,,0,22/11/2025,,4784,T,,
OT2803,,100,29/11/2025,,9105,AA,1,Nov 2025 Campaign
OT2804,,0,22/11/2025,,7364,T,,
OT2805,,0,22/11/2025,,1452,N,,
OT2806,,50,29/11/2025,8377214331,,AA,,
OT2807,,50,29/11/2025,8253744033,,T,,
OT2808,OT1460,50,29/11/2025,6406291291,,N,,
OT2809,OT2413,0,22/11/2025,,9426,JK,,
OT2810,,50,29/11/2025,6399461476,,แอดกิ๊ก,,
OT2811,,0,22/11/2025,,2611,N,,
OT2812,,50,29/11/2025,8401375424,,KR,,
OT71,,50,29/11/2025,5252401595,,T,,
OT2813,,150,06/12/2025,6921428864,,AA,1,Nov 2025 Campaign
OT2814,,0,22/11/2025,,5462,Kethie246,,
OT2815,,0,22/11/2025,,1502,T,,
OT2816,,50,29/11/2025,5813527479,,P,,
OT693,,0,22/11/2025,,3403,N,,
OT2817,,50,29/11/2025,982099058,,P,,
OT2818,,50,29/11/2025,8374167354,,Kethie246,,
OT2819,,0,23/11/2025,,4657,Kethie246,,
OT2820,,0,23/11/2025,,2299,Kethie246,,
OT2821,,50,30/11/2025,5520725470,,Kethie246,,
OT2822,,0,23/11/2025,,2574,Kethie246,,
OT2823,,0,30/11/2025,5701538502,,แอดกิ๊ก,,
OT2824,,50,30/11/2025,8197115210,,แอดกิ๊ก,,
OT2825,,50,30/11/2025,1410092844,,แอดกิ๊ก,,
OT2826,,50,30/11/2025,1762880575,,แอดกิ๊ก,,
OT468,,0,23/11/2025,,5781,แอดกิ๊ก,,
OT2827,,0,23/11/2025,,2892,KR,,
OT507,,0,23/11/2025,,2938,g.,,
OT2829,,0,23/11/2025,,4827,AA,,
OT2828,,50,30/11/2025,6328151555,,P,,
OT2830,,0,23/11/2025,,6390,P,,
OT2831,,0,23/11/2025,,5877,AA,,
OT2832,,50,30/11/2025,8426531870,,g.,,
OT2833,,50,30/11/2025,8363854034,,JK,,
OT2834,,0,23/11/2025,,2452,g.,,
OT159,,0,23/11/2025,,5715,JK,,
OT2835,,0,23/11/2025,,1245,JK,,
OT2836,,0,23/11/2025,,6825,AA,,
OT417,,0,23/11/2025,,2084,AA,,
OT2837,,0,23/11/2025,,7553,KR,,
OT2838,,50,30/11/2025,6051859049,,P,,
OT919,,50,30/11/2025,6476514102,,แอดกิ๊ก,,
OT2839,,50,30/11/2025,7625021598,,N,,
OT2841,,50,30/11/2025,8234979312,,N,,
OT2840,,50,30/11/2025,6815498476,,AA,,
OT2843,,0,23/11/2025,,8746,g.,,
OT2842,,0,23/11/2025,,9768,T,,
OT2844,,0,23/11/2025,,7686,แอดกิ๊ก,,
OT2845,,50,30/11/2025,1931878528,,JK,,
OT2846,,0,23/11/2025,,7209,KR,,
OT2847,,50,30/11/2025,8201787156,,P,,
OT2848,,50,30/11/2025,5857896296,,KR,,
OT2849,,50,30/11/2025,8363018032,,แอดกิ๊ก,,
OT2850,,50,30/11/2025,7885730795,,AA,,
OT2851,,50,30/11/2025,5218961115,,g.,,
OT2852,,0,23/11/2025,,2955,P,,
OT2853,,0,23/11/2025,,4640,T,,
OT2854,,0,23/11/2025,,3525,N,,
OT2855,,0,30/11/2025,5889805576,,KR,,
OT403,,0,30/11/2025,8486995819,,AA,,
OT2373,,50,30/11/2025,8307558345,,P,,
OT2856,,0,23/11/2025,,2071,N,,
OT2857,,0,23/11/2025,,1719,g.,,
OT2858,,200,21/12/2025,8278076436,,KR,3,Nov 2025 Campaign
OT2859,,0,23/11/2025,,6952,P,,
OT2860,,50,30/11/2025,8430868326,,AA,,
OT2861,,0,01/12/2025,8236911587,,Kethie246,,
OT2862,,50,01/12/2025,8204800418,,Kethie246,,
OT2863,,50,01/12/2025,6817590040,,แอดกิ๊ก,,
OT2864,,50,01/12/2025,5988090072,,KR,,
OT2865,,100,02/12/2025,,2253,แอดกิ๊ก,1,Nov 2025 Campaign
OT2866,,0,24/11/2025,,7609,KR,,
OT2867,,50,01/12/2025,1988175887,,แอดกิ๊ก,,
OT30,,50,01/12/2025,5619245542,,แอดกิ๊ก,,
OT2868,,50,01/12/2025,6699359238,,P,,
OT2869,,50,01/12/2025,5570584648,,KR,,
OT2870,,150,15/12/2025,8343356461,,g.,,
OT2871,,0,24/11/2025,,2535,JK,,
OT2872,,0,24/11/2025,,7788,N,,
OT2873,,0,24/11/2025,,8883,แอดกิ๊ก,,
OT2874,,0,24/11/2025,,2448,T,,
OT2875,OT2552,100,02/12/2025,,6988,KR,1,Nov 2025 Campaign
OT2876,,0,24/11/2025,,2501,N,,
OT2877,,150,08/12/2025,5962732013,,KR,1,Nov 2025 Campaign
OT2878,,0,24/11/2025,,6979,g.,,
OT2879,,50,01/12/2025,7678650087,,N,,
OT2880,,0,24/11/2025,,2864,JK,,
OT916,,50,01/12/2025,1334403598,,KR,,
OT2881,,0,01/12/2025,6140995602,,AA,,
OT2882,,0,24/11/2025,,8290,P,,
OT611,,50,01/12/2025,6154365638,,N,,
OT989,,0,01/12/2025,5410006909,,JK,,
OT2884,,0,24/11/2025,,3159,AA,,
OT2885,,50,01/12/2025,8329666234,,N,,
OT2886,,50,01/12/2025,8038345926,,N,,
OT2887,,0,24/11/2025,,7211,KR,,
OT2888,,50,01/12/2025,8064573855,,แอดกิ๊ก,,
OT2889,,50,01/12/2025,7089764005,,P,,
OT2890,,0,24/11/2025,,3808,g.,,
OT2891,,0,24/11/2025,,3277,AA,,
OT2892,,0,24/11/2025,,6382,AA,,
OT2893,,50,01/12/2025,1680539027,,Kethie246,,
OT2894,,50,01/12/2025,1198038575,,Kethie246,,
OT2895,,50,01/12/2025,7688803103,,Kethie246,,
OT2896,,50,01/12/2025,7428921770,,Kethie246,,
OT2897,,0,25/11/2025,,9042,Kethie246,,
OT2898,,0,25/11/2025,,9374,แอดกิ๊ก,,
OT2899,,0,25/11/2025,,6059,แอดกิ๊ก,,
OT2883,OT109,0,25/11/2025,,1092,P,,
OT2900,,0,02/12/2025,1055946520,,KR,,
OT2901,,0,25/11/2025,,1781,แอดกิ๊ก,,
OT2902,,0,25/11/2025,,3027,P,,
OT2903,,50,02/12/2025,5523815491,,KR,,
OT502,,50,02/12/2025,5031247403,,T,,
OT2904,,0,25/11/2025,,8840,N,,
OT2905,,0,25/11/2025,,5810,AA,,
OT2906,,0,25/11/2025,,9635,T,,
OT2907,,50,02/12/2025,7723305155,,g.,,
OT133,,0,25/11/2025,,5978,N,,
OT2908,,50,02/12/2025,6134467349,,T,,
OT2910,,0,25/11/2025,,5618,N,,
OT2911,,50,02/12/2025,8231299710,,แอดกิ๊ก,,
OT2912,,0,25/11/2025,,1463,KR,,
OT2913,,0,02/12/2025,8340618847,,AA,,
OT1051,,0,25/11/2025,,9819,KR,,
OT2914,,0,25/11/2025,,8921,Kethie246,,
OT540,,0,25/11/2025,,7847,Kethie246,,
OT2915,,0,25/11/2025,,4198,Kethie246,,
OT2916,,50,03/12/2025,5937518439,,Kethie246,,
OT2917,,50,03/12/2025,6642515290,,KR,,
OT2918,OT1624,0,26/11/2025,,3582,แอดกิ๊ก,,
OT2919,,0,26/11/2025,,7001,แอดกิ๊ก,,
OT2920,,0,26/11/2025,,6848,แอดกิ๊ก,,
OT2921,OT2870,50,03/12/2025,7845994971,,แอดกิ๊ก,,
OT2922,,50,03/12/2025,6057242383,,KR,,
OT2924,,150,10/12/2025,7408629470,,แอดกิ๊ก,1,Nov 2025 Campaign
OT2923,,50,03/12/2025,6827993378,,P,,
OT2925,,0,26/11/2025,,8660,P,,
OT2926,,50,03/12/2025,7597317070,,T,,
OT2928,,50,03/12/2025,8179415683,,P,,
OT2927,OT1141,50,03/12/2025,7078202397,,แอดกิ๊ก,,
OT2929,,50,03/12/2025,6116695334,,แอดกิ๊ก,,
OT2930,OT2609,0,26/11/2025,,9941,KR,,
OT2931,,0,26/11/2025,,1465,g.,,
